425|demokratie|aaa.jpg||8|Demokratie|democracy|demokrácia
426|demokratisch|aaa.jpg||8|demokratisch|democratic|demokratikus
427|demonstration|aaa.jpg||5|Demonstration|demonstration|demonstráció
428|denken1|aaa.jpg||3|Denken|thought|gondolat
429|denken2|aaa.jpg||2|denken|think|gondolni
430|dennweil|aaa.jpg||3|denn, weil|because|mert
431|derdiedas|aaa.jpg||2|der, die, das|the|a, az
432|deutlich|aaa.jpg||6|deutlich|clear, distinct|világosan, tisztán
433|deutsch|aaa.jpg||2|deutsch|German|német
434|deutschland|aaa.jpg||2|Deutschland|Germany|Németország
435|diaet|aaa.jpg||7|Diät|diet|diéta
436|dich|aaa.jpg||2|dich|you|téged
437|dicht|aaa.jpg||7|dicht|close, thick|közeli
438|dichter|aaa.jpg||8|Dichter|poet|költő
439|dick|aaa.jpg||3|dick|fat, thick|kövér, vastag
440|dienen|aaa.jpg||8|dienen|serve|szolgálni
441|dienstag|aaa.jpg||3|Dienstag|Tuesday|kedd
442|dies|aaa.jpg||2|diese, -r, -s|this|ez
443|diesmal|aaa.jpg||8|diesmal|this time|ezúttal
444|ding|aaa.jpg||3|Ding|thing, object|tárgy, dolog
445|dir|aaa.jpg||3|dir|to you|neked
446|direkt|aaa.jpg||5|direkt|direct|közvetlenül, direkt
447|disko|aaa.jpg||6|Disko, Diskothek|dance hall|diszkó, táncterem
448|diskussion|aaa.jpg||7|Diskussion|discussion|megbeszélés, megvitatás
449|diskutieren|aaa.jpg||7|diskutieren|discuss|megbeszélni, megvitatni
450|doch|aaa.jpg||8|doch|of course, yes|de, persze, igen
451|doktor|aaa.jpg||8|Doktor|doctor|orvos, doktor
452|donner|aaa.jpg||3|Donner|thunder|mennydörgés
453|donnerstag|aaa.jpg||3|Donnerstag|Thursday|csütörtök
454|doppel|aaa.jpg||5|Doppel|double|dupla, kétszer
455|doppelt|aaa.jpg||6|doppelt|doubled|kétszeri, megduplázott
456|dorf|aaa.jpg||4|Dorf|village|falu
457|dort|aaa.jpg||2|dort|there|ott
458|dose|aaa.jpg||1|Dose|tin, can|konzerv doboz
459|drache1|aaa.jpg||1|Drache|kite|sárkány
460|drache2|aaa.jpg||1|Drache|dragon|sárkány
461|draussen|aaa.jpg||7|draußen|outside|kívül
462|drei|drei.jpg|László Erdős|1|drei|three|három
463|dreissig|dreissig.jpg|László Erdős|1|dreißig|thirty|harminc
464|dringend|aaa.jpg||7|dringend|urgent|sürgős
465|drinnen|aaa.jpg||7|drinnen|inside|belső, benti
466|dritte|aaa.jpg||2|dritte|third|harmadik
467|droge|aaa.jpg||8|Droge|drug|kábítószer, drog
468|drogerie|aaa.jpg||8|Drogerie|drug store|drogéria
469|druck|aaa.jpg||5|Druck|pressure, print|nyomtatás
470|drucken|aaa.jpg||6|drucken|print|nyomtatni
471|drucksache|aaa.jpg||7|Drucksache|printed matter|nyomtatvány
472|drueben|aaa.jpg||7|drüben|over there|amott, oda
473|druecken|aaa.jpg||8|drücken|press, pinch|nyomni
474|du|aaa.jpg||2|du|you|te
475|duenn|aaa.jpg||4|dünn|thin|vékony
476|duerfen|aaa.jpg||2|dürfen|may, be permitted to|szabad, lehet
477|dumm|aaa.jpg||3|dumm|stupid, dumb|ostoba, buta
478|dunkel|aaa.jpg||4|dunkel, finster|dark|sötét
479|durch|aaa.jpg||4|durch|through|keresztül
480|durcheinander|aaa.jpg||5|durcheinander|mixed up, messy|zavaros, rendetlen
481|durchsage|aaa.jpg||6|Durchsage|announcements|közlemény
482|durchschnittlich|aaa.jpg||7|durchschnittlich|on the average|átlagos
483|durst|aaa.jpg||2|Durst|thirst|szomjúság
484|durstig|aaa.jpg||3|durstig|thirsty|szomjas
485|dusche|aaa.jpg||7|Dusche|shower|zuhany
486|dutzend|aaa.jpg||7|Dutzend|dozen|tucat
487|dvdfilm|dvdfilm.jpg|Tünde Erdős|1|DVD Film|dvd movie|DVD film
488|eben|aaa.jpg||8|eben|even, just|csak, csupán
489|ebenfalls|aaa.jpg||8|ebenfalls|likewise|is, szintén, hasonlóan
490|ebenso|aaa.jpg||5|ebenso|in the same way, alike|is, ugyanúgy
491|ecke|aaa.jpg||4|Ecke|corner|sarok, szöglet
492|ehe|aaa.jpg||6|Ehe|marriage|házasság
493|ehren|aaa.jpg||7|ehren|honor|tisztel, becsül
494|ehrlich|aaa.jpg||6|ehrlich|honest|becsületes, őszinte
495|ei|aaa.jpg||1|Ei|egg|tojás
496|eigen|aaa.jpg||5|eigen|own|saját
497|eigentlich|aaa.jpg||7|eigentlich|actually|tulajdonképpen
498|eigentum|aaa.jpg||7|Eigentum|property|ingatlan
499|eile|aaa.jpg||5|Eile|speed, hurry, rush|sietség
500|eilen|aaa.jpg||6|eilen|be in a hurry|sietni
501|ein|aaa.jpg||2|ein, eine|a|egy
502|einbahnstrasse|aaa.jpg||8|Einbahnstraße|one way street|egyirányú utca
503|eindruck|aaa.jpg||8|Eindruck|impression|benyomás, hatás
504|einer|aaa.jpg||3|einer, -e, -es|one|egyik
505|einfach|aaa.jpg||3|einfach|simple|egyszerű
506|einfahrt|aaa.jpg||5|Einfahrt|drive way, entrance|behajtó, bejárat
507|einfallen|aaa.jpg||6|einfallen|occur|előfordulni
508|einfluss|aaa.jpg||7|Einfluß|influence|befolyás
509|eingang|aaa.jpg||7|Eingang|entrance|bejárat
510|einige|aaa.jpg||4|einige|a few, several|néhány
511|einkaufen|aaa.jpg||8|einkaufen|shop|vásárolni, venni
512|einkommen|aaa.jpg||5|Einkommen|income|jövedelem
513|einladen|aaa.jpg||3|einladen|invite|meghívni
514|einladung|aaa.jpg||4|Einladung|invitation|meghívás
515|einmal|aaa.jpg||3|einmal|once|egyszer
516|einpacken|aaa.jpg||8|einpacken|pack|becsomagolni
517|einrichten|aaa.jpg||5|einrichten|arrange, furnish|berendezni, beállítani
518|eins|eins.jpg|László Erdős|1|eins|one|egy
519|einsam|aaa.jpg||6|einsam|lonely|magányos
520|einschalten|aaa.jpg||7|einschalten|turn on, activate|bekapcsolni
521|einschlafen|aaa.jpg||7|einschlafen|fall asleep|elaludni
522|einschreiben|aaa.jpg||8|Einschreiben|registered letter|ajánlott levél
523|einsetzen|aaa.jpg||8|einsetzen|install|használni, telepíteni
524|einsteigen|aaa.jpg||5|einsteigen|board, get in, get on|beszáll, beül
525|einstellen|aaa.jpg||6|einstellen|employ, engage|alkalmazni
526|eintritt|aaa.jpg||7|Eintritt|entrance|bejárat
527|einverstanden|aaa.jpg||7|einverstanden|agreeable|egyetérteni
528|einwohner|aaa.jpg||8|Einwohner|inhabitant|lakos
529|einzahlen|aaa.jpg||8|einzahlen|deposit|befizetni, letétbe helyezni
530|einzel|aaa.jpg||5|Einzel|single|egyes, egyedülálló
531|einzelheit|aaa.jpg||6|Einzelheit|detail|részlet
532|einzeln|aaa.jpg||7|einzeln|individual|egyedi
533|einziehen|aaa.jpg||7|einziehen|move into|beköltözni
534|einzig|aaa.jpg||8|einzig|single|egyes, egyedülálló
535|eis|aaa.jpg||6|Eis|ice cream, ice|jégkrém, jég
536|eisen|aaa.jpg||7|Eisen|iron|vas
537|eisenbahn|aaa.jpg||4|Eisenbahn|railway, railroad|vasút
538|eiskrem|aaa.jpg||1|Eiskrem|ice cream|fagyi, jégkrém
539|elefant|elefant.jpg|Tünde Erdős|1|Elefant|elephant|elefánt
540|elektrisch|aaa.jpg||6|elektrisch|electric|elektromos
541|elektro|aaa.jpg||8|Elektro|electric|elektromosság
542|elf|elf.jpg|László Erdős|1|elf|eleven|tizenegy
543|eltern|aaa.jpg||2|Eltern|parents|szülők
544|empfaenger|aaa.jpg||8|Empfänger|adressee, recipient|címzett, befogadó
545|empfehlen|aaa.jpg||6|empfehlen|recommend|ajánlani
546|ende|aaa.jpg||4|Ende, Schluss|end|vég, vége
547|endlich|aaa.jpg||5|endlich|at last, finally|végre, végül
548|energie|aaa.jpg||5|Energie|energy|energia
549|eng|aaa.jpg||3|eng|narrow, close|keskeny, szűk
550|engel|aaa.jpg||1|Engel|angel|angyal
551|england|aaa.jpg||2|England|England|Anglia
552|englisch|aaa.jpg||3|englisch|English|angol
553|enkel|aaa.jpg||3|Enkel|grandchild, grandson|unoka
554|entdecken|aaa.jpg||6|entdecken|discover|felfedezni
555|ente|aaa.jpg||1|Ente|duck|kacsa
556|entfernt|aaa.jpg||7|entfernt|distant, away|távoli, messzi
557|entfernung|aaa.jpg||6|Entfernung|distance|távolság
558|entgegen|aaa.jpg||7|entgegen|against, contrary to|ellenkezőleg, szemben
559|enthalten|aaa.jpg||8|enthalten|contain|tartalmazni
560|entlang|aaa.jpg||8|entlang|along|mentén, mellett
561|entlassen|aaa.jpg||5|entlassen|release, lay off, fire|elbocsátani, kirúgni
562|entscheiden|aaa.jpg||6|entscheiden|decide|eldönteni
563|entschliessen|aaa.jpg||7|entschließen|decide, make up one's mind|elhatározni, eldönteni
564|entschlossen|aaa.jpg||7|entschlossen|determined|elszánt, eltökélt
565|entschuldigen|aaa.jpg||4|entschuldigen|excuse, pardon|elnézést kérni, bocsánat
566|entschuldigung|aaa.jpg||8|Entschuldigung|excuse|bocsánat
567|entsprechen|aaa.jpg||8|entsprechen|correspond|megfelelni
568|entstehen|aaa.jpg||5|entstehen|emerge, spring up|létrejönni, megjelenni
569|enttaeuschen|aaa.jpg||6|enttäuschen|disappoint|csalódást okozni
570|entwickeln|aaa.jpg||6|entwickeln|develop|fejleszt
571|entzueckend|aaa.jpg||7|entzückend|charming|elragadó
572|erbse|aaa.jpg||5|Erbse|pea|borsó
573|erdbeere|aaa.jpg||4|Erdbeere|strawberry|földieper
574|erde|aaa.jpg||6|Erde|earth|föld
575|erdgeschoss|aaa.jpg||3|Erdgeschoss|ground floor|földszint
576|ereignen|aaa.jpg||7|ereignen|take place|történni
577|ereignis|aaa.jpg||7|Ereignis|circumstance, incident|esemény, körülmény
578|erfahren|aaa.jpg||8|erfahren|experience|megtapasztalni
579|erfahrung|aaa.jpg||8|Erfahrung|experience|tapasztalat
580|erfinden|aaa.jpg||5|erfinden|discover|felfedezni
581|erfolg|aaa.jpg||6|Erfolg|success|siker
582|ergebnis|aaa.jpg||7|Ergebnis|results|erdemény
583|erhalten|aaa.jpg||7|erhalten|receive, keep|megkapni, megtartani
584|erholen|aaa.jpg||8|erholen|get well, recover|meggyógyulni
585|erinnern|aaa.jpg||4|erinnern|remember|emlékezni
586|erinnerung|aaa.jpg||5|Erinnerung|memory|emlék, emlékezet
587|erkaelten|aaa.jpg||4|erkälten|catch a cold|megfázni
588|erkaeltung|aaa.jpg||5|Erkältung|cold|megfázás
589|erkennen|aaa.jpg||8|erkennen|recognize|felismerni
590|erklaeren|aaa.jpg||5|erklären|explain|megmagyarázni
591|erkundigen|aaa.jpg||8|erkundigen|get information, ask|érdeklődni, tudakolni
592|erlauben|aaa.jpg||5|erlauben|permit|megengedni
593|erlaubnis|aaa.jpg||4|Erlaubnis|permission|engedély
594|erleben|aaa.jpg||6|erleben|experience|megélni, megtapasztalni
595|erledigen|aaa.jpg||7|erledigen|take care of|elintézni
596|ermueden|aaa.jpg||6|ermüden|tire|elfáradni
597|ernst|aaa.jpg||5|ernst|serious|komoly
598|ernte|aaa.jpg||7|Ernte|harvest|aratás, betakarítás
599|eroeffnen|aaa.jpg||8|eröffnen|open, begin|megnyitni
600|erreichen|aaa.jpg||8|erreichen|achieve|elérni
601|ersatzteil|aaa.jpg||5|Ersatzteil|replacement part|pótalkatrész
602|erscheinen|aaa.jpg||6|erscheinen|appear|megjelenni
603|erschrecken|aaa.jpg||6|erschrecken|scare, frighten, frightened|megijeszteni, megijedni
604|ersiees|aaa.jpg||2|er, sie, es|he, she, it|ő
605|erst|aaa.jpg||2|erst|first|első
606|erwachsene|aaa.jpg||7|Erwachsene|adult|felnőtt
607|erwarten|aaa.jpg||7|erwarten|expect|elvárni
608|erzaehlen|aaa.jpg||5|erzählen|tell, narrate|elbeszélni, elmesélni
609|erzaehlung|aaa.jpg||8|Erzählung|story, narration|történet, elbeszélés, mese
610|erziehen|aaa.jpg||5|erziehen|bring up, raise (kids)|felnevelni, oktatni
611|erziehung|aaa.jpg||6|Erziehung|education, upbringing|oktatás, nevelés
612|es|aaa.jpg||7|es|it|az, azt
613|esblitzt|aaa.jpg||6|es blitzt|it lightens|villámlik
614|esistmiregal|aaa.jpg||8|Es ist mir egal|it doesn't matter to me|nekem mindegy
615|essen1|aaa.jpg||5|Essen|food, meal|étel, étkezés 
616|essen2|aaa.jpg||1|essen|eat|enni
617|essig|aaa.jpg||7|Essig|vinegar|ecet
618|estutmirleid|aaa.jpg||4|es tut mir leid|I'm sorry|sajnálom
619|estutweh|aaa.jpg||3|es tut weh|hurt, feel pain|fáj
620|etwa|aaa.jpg||6|etwa|some, about|körülbelül, néhány 
621|etwas|aaa.jpg||7|etwas|something|valami 
622|etwasanschaffen|aaa.jpg||8|etwas anschaffen|to get for oneself|vásárolni valamit, megszerezni
623|etwasgefallenlassen|aaa.jpg||5|etwas gefallen lassen|put up with|elfogadni, beletörődni
624|evangelisch|aaa.jpg||6|evangelisch|evangelical|protestáns, evangélikus
625|eventuell|aaa.jpg||7|eventuell|maybe, possible(ly)|esetleg 
626|existenz|aaa.jpg||8|Existenz|existence|létezés 
627|existieren|aaa.jpg||5|existieren|exist|létezni
628|explosion|aaa.jpg||6|Explosion|explosion|robbanás 
629|export|aaa.jpg||7|Export|export|export 
630|fabrik|aaa.jpg||3|Fabrik|factory|gyár
631|fach|aaa.jpg||8|Fach|subject|tantárgy, téma
632|faehig|aaa.jpg||6|fähig|able, capable|képes
633|fahren|aaa.jpg||3|fahren|drive, ride, travel|hajt, vezet
634|fahrer|aaa.jpg||5|Fahrer|driver|sofőr, járművezető
635|fahrkarte|aaa.jpg||6|Fahrkarte|ticket|jegy
636|fahrplan|aaa.jpg||7|Fahrplan|map|menetrend
637|fahrrad|aaa.jpg||1|Fahrrad|bicycle, bike|kerékpár, bicikli
638|fahrt|aaa.jpg||8|Fahrt|ride, drive|lovaglás, vezetés
639|fair|aaa.jpg||5|fair|fair|igazságos, becsületes
640|fall|aaa.jpg||6|Fall|fall|ügy, eset
641|fallen|aaa.jpg||4|fallen|fall|esni
642|falsch|aaa.jpg||7|falsch|wrong, false|hamis, hibás
643|familie|aaa.jpg||1|Familie|family|család
644|farbe|aaa.jpg||8|Farbe|color|szín 
645|farbig|aaa.jpg||5|farbig|colored|színes
646|farbstift|aaa.jpg||1|Farbstift|coloured pencil|színes ceruza
647|fast|aaa.jpg||6|fast|almost|csaknem, majdnem
648|faul|aaa.jpg||2|faul|lazy|lusta
649|feder1|aaa.jpg||8|Feder|spring|rugó
650|feder2|aaa.jpg||6|Feder|feather|toll
651|federmaechen|aaa.jpg||1|Federmäppchen|pencil case|tolltartó
652|fehlen|aaa.jpg||4|fehlen|miss, be absent|hiányozni
653|fehler|aaa.jpg||3|Fehler|fault, mistake|hiba
654|feier|aaa.jpg||7|Feier|celebration|ünneplés 
655|feiern|aaa.jpg||8|feiern|celebrate, party|ünnepelni 
656|feiertag|aaa.jpg||3|Feiertag|holiday|ünnep
657|fein|aaa.jpg||4|fein, lecker|fine|finom, apró
658|feind|aaa.jpg||5|Feind|enemy|ellenség 
659|feld|aaa.jpg||4|Feld|field|mező
660|fenster|fenster.jpg|Tünde Erdős|1|Fenster|window|ablak
661|ferien|aaa.jpg||6|Ferien|vacation|nyaralás, vakáció 
662|fern|aaa.jpg||7|fern|distant|távoli 
663|fernsehen|aaa.jpg||8|fernsehen|watch TV|tévézni 
664|fernseher|fernseher.jpg|Tünde Erdős|1|Fernseher|television, TV|televízió, TV
665|fertig|aaa.jpg||3|fertig|finished, ready|kész
666|fest1|aaa.jpg||5|fest|tight, firm, solid|határozott, erős, szilárd 
667|fest2|aaa.jpg||6|Fest|festival, feast|ünnep, lakoma
668|festhalten|aaa.jpg||7|festhalten|hold on|tartani, megfogni
669|feststellen|aaa.jpg||8|feststellen|determine, ascertain|megtalálni, meghatározni
670|fett|aaa.jpg||4|Fett|fat, grease|zsír
671|feucht|aaa.jpg||5|feucht|moist, damp|nedves, nyirkos
672|feuer|aaa.jpg||1|Feuer|fire|tűz
673|feuerwehr|aaa.jpg||6|Feuerwehr|fire department|tűzoltóság, tűzoltóosztag
674|feuerwehrwagen|feuerwehrwagen.jpg|Tünde Erdős|1|Feuerwehrwagen|fire engine|tűzoltó autó
675|fieber|aaa.jpg||7|Fieber|fever|láz 
676|figur|aaa.jpg||8|Figur|figure|ábra, alak, figura
677|film|aaa.jpg||5|Film|movie, roll of film|film
678|filzstift|aaa.jpg||1|Filzstift|felt tip|filctoll
679|finanziell|aaa.jpg||6|finanziell|financial|pénzügyileg 
680|finden|aaa.jpg||3|finden|find|találni
681|finger|aaa.jpg||2|Finger|finger|ujj
682|finsternis|aaa.jpg||4|Dunkelheit, Finsternis|darknes|sötétség
683|firma|aaa.jpg||7|Firma|company|cég, társaság, vállalat
684|fisch|aaa.jpg||1|Fisch|fish|hal
685|fit|aaa.jpg||8|fit|fit|alkalmas, illeszkedik
686|flach|aaa.jpg||5|flach|flat|sík, lapos
687|flaeche|aaa.jpg||5|Fläche|area, surface|terület 
688|flasche|aaa.jpg||1|Flasche|bottle|palack, üveg
689|fleisch|aaa.jpg||2|Fleisch|meat, flesh|hús
690|fleissig|aaa.jpg||3|fleißig|diligent|szorgalmas
691|fliege|aaa.jpg||1|Fliege|fly|légy
692|fliegen|aaa.jpg||3|fliegen|fly|repülni
693|fliessen|aaa.jpg||6|fließen|flow|folyni 
694|floete|aaa.jpg||1|Flöte|flute|furulya
695|flug|aaa.jpg||7|Flug|flight|járat, repülés
696|flughafen|aaa.jpg||8|Flughafen|airport|repülőtér 
697|flugzeug|aaa.jpg||1|Flugzeug|airplane|repülő
698|fluss|aaa.jpg||5|Fluß|river|folyó 
699|folgen|aaa.jpg||6|folgen|follow|követni 
700|fordern|aaa.jpg||7|fordern|demand, ask|igényni, kérdezni
701|form|aaa.jpg||8|Form|form, mode|alak, forma
702|formular|aaa.jpg||5|Formular|form|adatlap, űrlap
703|forschung|aaa.jpg||6|Forschung|research, inquiry|kutatás, érdeklődés
704|fort|aaa.jpg||7|fort|forth, gone|tovább, elment
705|fortschritt|aaa.jpg||8|Fortschritt|progress|haladás 
706|foto|aaa.jpg||2|Foto|photo|fénykép
707|fotografieren|aaa.jpg||5|fotografieren|photograph, take pictures|fényképezni
708|fraeulein|aaa.jpg||7|Fräulein|miss|kisasszony
709|frage|aaa.jpg||2|Frage|question|kérdés
710|fragen|aaa.jpg||3|fragen|ask|kérdezni
711|frau|aaa.jpg||1|Frau|women, Mrs.|asszony, nő
712|frei|aaa.jpg||2|frei|free, it's allowed|szabad
713|freiheit|aaa.jpg||5|Freiheit|freedom, liberty|szabadság
714|freitag|aaa.jpg||3|Freitag|Friday|péntek
715|freizeit|aaa.jpg||6|Freizeit|leisure time|szabadidő 
716|fremd|aaa.jpg||4|fremd|stranger, foreigner|idegen
717|fremdsprache|aaa.jpg||7|Fremdsprache|foreign language|idegen nyelv 
718|fressen|aaa.jpg||8|fressen|(animals) eat|eszik, zabál
719|freude|aaa.jpg||5|Freude|joy|öröm 
720|freuen|aaa.jpg||4|freuen|be glad, be happy|örülni
721|freund|aaa.jpg||1|Freund, Freundin|friend|barát, barátnő
722|freundlich|aaa.jpg||5|freundlich|friendly|barátságos
723|freundschaft|aaa.jpg||2|Freundschaft|friendship|barátság
724|frieden|aaa.jpg||6|Frieden|peace|béke 
725|frieren|aaa.jpg||3|frieren|be cold, freeze|fázni, fagyasztani
726|frisch|aaa.jpg||4|frisch|fresh|friss
727|friseur|aaa.jpg||7|Friseur|hairdresser|fodrász 
728|froehlich|aaa.jpg||8|fröhlich|merry, cheerful|vidám, derűs
729|froh|aaa.jpg||4|froh|glad, happy|boldog
730|frosch|aaa.jpg||1|Frosch|frog|béka
731|frueh|aaa.jpg||3|früh|early|korán, korai
732|frueher|aaa.jpg||5|früher|earlier|korábban 
733|fruehling|aaa.jpg||3|Frühling|spring|tavasz
734|fruehstueck|aaa.jpg||2|Frühstück|breakfast|reggeli
735|fruehstuecken|aaa.jpg||6|frühstücken|eat breakfast|reggelizni
736|fuehlen|aaa.jpg||5|fühlen|feel|érezni
737|fuehren|aaa.jpg||4|führen|lead|vezetni
738|fuehrerschein|aaa.jpg||7|Führerschein|driver's license|jogosítvány 
739|fuellen|aaa.jpg||4|füllen|fill|megtölteni
740|fueller|aaa.jpg||1|Füller|pen|töltőtoll
741|fuenf|fuenf.jpg|László Erdős|1|fünf|five|öt
742|fuenfzig|fuenfzig.jpg|László Erdős|1|fünfzig|fifty|ötven
743|fuer|aaa.jpg||3|für|for|-ért, -nak, -nek
744|fuer|aaa.jpg||8|für|for|mert, számára,neki
745|fuerchten|aaa.jpg||5|fürchten|fear|félni
746|fuerst|aaa.jpg||6|Fürst|prince, ruler|fejedelem
747|fundbuero|aaa.jpg||5|Fundbüro|lost and found office|talált tárgyak irodája 
748|funktionieren|aaa.jpg||6|funktionieren|function|működni
749|furchtbar|aaa.jpg||7|furchtbar|terrible|rettenetes, szörnyű, borzasztó
750|fuss|aaa.jpg||1|Fuß|foot|láb
751|fussball|aaa.jpg||8|Fußball|football|foci, labdarúgás
752|fussboden|aaa.jpg||5|Fußboden|floor|padló
753|fussgaenger|aaa.jpg||5|Fußgänger|pedestrian|gyalogos 
754|fussgaengerzone|aaa.jpg||6|Fußgängerzone|pedestrian zone|gyalogos zóna 
755|gabel|aaa.jpg||1|Gabel|fork|villa
756|gaehnen|aaa.jpg||6|gähnen|yawn|ásítani
757|gang|aaa.jpg||7|Gang, Flur|hallway|folyosó, előszoba
758|gans|aaa.jpg||2|Gans|goose|liba
759|ganz|aaa.jpg||2|ganz|whole, all, entire, complete, total|egész, teljes
760|garage|aaa.jpg||8|Garage|garage|garázs 
761|garantie|aaa.jpg||5|Garantie|guarantee, warranty|garancia, szavatosság
762|garderobe|aaa.jpg||6|Garderobe|cloakroom|ruhatár 
763|garnicht|aaa.jpg||7|gar nicht|not at all|egyáltalán nem 
764|garten|aaa.jpg||8|Garten|garden, lawn|kert 
765|gas|aaa.jpg||6|Gas|gas|gáz
766|gast|aaa.jpg||2|Gast|guest|vendég
767|gasthaus|aaa.jpg||4|Gasthaus, Restaurant|boarding house, tavern, restaurant|vendéglő, étterem
768|gatte|aaa.jpg||6|Gatte|husband|férj
769|gebaeude|aaa.jpg||4|Gebäude|building|épület
770|geben|aaa.jpg||3|geben|give|adni
771|gebiet|aaa.jpg||5|Gebiet|area|terület 
772|gebirge|aaa.jpg||6|Gebirge|mountains, mountain range|hegyek 
773|geboren|aaa.jpg||2|geboren|born|született
774|gebrauchen|aaa.jpg||7|gebrauchen|need|használat, szükség, igény
775|gebrauchsanweisung|aaa.jpg||8|Gebrauchsanweisung|directions for use, instructions for use|használati utasítás 
776|gebuehr|aaa.jpg||5|Gebühr|fee|díj 
777|geburt|aaa.jpg||6|Geburt|birth|születés 
778|geburtstag|aaa.jpg||1|Geburtstag|birthday|születésnap
779|gedaechtnis|aaa.jpg||6|Gedächtnis|memory|emlékezet
780|gedanke|aaa.jpg||7|Gedanke|thought|gondolat 
781|gedraenge|aaa.jpg||8|Gedränge|crowd|tömeg, tolongás
782|geduld|aaa.jpg||5|Geduld|patience|türelem
783|geeignet sein|aaa.jpg||8|geeignet sein|appropriate, suitabl|megfelelő 
784|gefaehrlich|aaa.jpg||3|gefährlich|dangerous|veszélyes
785|gefahr|aaa.jpg||2|Gefahr|danger|veszély
786|gefallen|aaa.jpg||5|gefallen|be pleasing to|kellemes 
787|gefuehl|aaa.jpg||6|Gefühl|feeling|érzés 
788|gegen|aaa.jpg||7|gegen|against|ellen 
789|gegend|aaa.jpg||8|Gegend|area|környék, terület, körzet
790|gegensatz|aaa.jpg||5|Gegensatz|opposition|ellenzék 
791|gegenstand|aaa.jpg||6|Gegenstand|item, object|tárgy 
792|gegenteil|aaa.jpg||7|Gegenteil|opposite|szemben, ellentétes
793|gegenueber|aaa.jpg||8|gegenüber|across from|szemközt 
794|gegenwart|aaa.jpg||5|Gegenwart|present (time, tense)|jelen 
795|gehalt|aaa.jpg||6|Gehalt|salary|fizetés 
796|geheim|aaa.jpg||7|geheim|secret|titkos 
797|gehen|aaa.jpg||2|gehen|go, walk|menni, járni
798|gehoeren|aaa.jpg||8|gehören|belong to|tartozni vmihez 
799|gehorchen|aaa.jpg||6|gehorchen|obey|engedelmeskedni
800|geist|aaa.jpg||1|Geist, Gespenst|ghost|szellem, kísértet
801|gelb|gelb.jpg|László Erdős|1|gelb|yellow|sárga
802|geld|aaa.jpg||1|Geld|money|pénz
803|gelegenheit|aaa.jpg||5|Gelegenheit|opportunity|alkalom 
804|gelingen|aaa.jpg||5|gelingen|succeed|sikerülni
805|gelten|aaa.jpg||6|gelten|be valid|érvényesnek kell lennie 
806|gemeinsam|aaa.jpg||7|gemeinsam|collective(ly), in common|együtt, közösen
807|gemeinschaft|aaa.jpg||8|Gemeinschaft|community|közösség 
808|gemuese|aaa.jpg||2|Gemüse|vegetables|zöldség, főzelék
809|gemuetlich|aaa.jpg||5|gemütlich|cozy, comfortable|kényelmes 
810|genau|aaa.jpg||6|genau|exactly|pontos 
811|genauso|aaa.jpg||7|genauso|exaclty|pontosan, ugyanúgy
812|genug|aaa.jpg||8|genug|enough|elég 
813|gepaeck|aaa.jpg||3|Gepäck|luggage, baggage|poggyász
814|gerade|aaa.jpg||4|gerade|straight, just now, exactly|egyenes, most, pontosan
815|geradeaus|aaa.jpg||5|geradeaus|straight ahead|egyenesen előre 
816|geraet|aaa.jpg||6|Gerät|apparatus, device|Készülék, eszköz 
817|gericht|aaa.jpg||7|Gericht|court|bíróság 
818|gering|aaa.jpg||8|gering|slim, little|kevés, kicsi
819|gern|aaa.jpg||4|gern, lieber|like, with pleasure|szívesen
820|gesamt|aaa.jpg||5|gesamt|total, cumulative|összes, teljes, halmozott 
821|geschaeft|aaa.jpg||2|Geschäft|shop, business|üzlet
822|geschehen|aaa.jpg||6|geschehen|happen|történni
823|geschenk|aaa.jpg||5|Geschenk|gift, present|ajándék
824|geschichte|aaa.jpg||6|Geschichte|history, story|történelem 
825|geschickt|aaa.jpg||5|geschickt|skilful, clever|ügyes
826|geschirr|aaa.jpg||7|Geschirr|dishes|edények 
827|geschmack|aaa.jpg||3|Geschmack|taste|íz
828|geschwindigkeit|aaa.jpg||8|Geschwindigkeit|speed|sebesség 
829|geschwindigkeitsbeschraenkung|aaa.jpg||5|Geschwindigkeitsbeschränkung|speed limit|sebességhatár 
830|geschwister|aaa.jpg||6|Geschwister|siblings, brothers and sisters|testvér 
831|gesellschaft|aaa.jpg||7|Gesellschaft|society|társaság 
832|gesetz|aaa.jpg||8|Gesetz|law|törvény 
833|gesicht|aaa.jpg||5|Gesicht|face|arc 
834|gespraech|aaa.jpg||2|Gespräch|conversation, talk|beszélgetés, megbeszélés
835|gestern|aaa.jpg||3|gestern|yesterday|tegnap
836|gestrig|aaa.jpg||6|gestrig|yesterday's|tegnapi 
837|gesund|aaa.jpg||4|gesund, wohl|healthy|egészséges
838|gesundheit|aaa.jpg||5|Gesundheit|health|egészség
839|getraenk|getraenk.jpg|Tünde Erdős|1|Getränk|drink, beverage|ital
840|getreide|aaa.jpg||7|Getreide|grain|gabona
841|gewalt|aaa.jpg||8|Gewalt|force|erőszak 
842|gewerkschaft|aaa.jpg||5|Gewerkschaft|labor union|szakszervezet 
843|gewicht|aaa.jpg||6|Gewicht|weight|súly 
844|gewinn|aaa.jpg||7|Gewinn|profit|nyereség 
845|gewinnen|aaa.jpg||5|gewinnen|win, gain|nyerni
